brand,product,name,hex,L_val,a_val,b_val
BECCA Cosmetics,Ultimate Coverage 24 Hour Foundation,shell,#EFCBA4,83.721924,7.125,24.09375
BECCA Cosmetics,Ultimate Coverage 24 Hour Foundation,linen,#F3CEB0,85.05249,8.609375,19.703125
BECCA Cosmetics,Ultimate Coverage 24 Hour Foundation,alabaster,#F2CBB4,84.313965,10.34375,16.546875
BECCA Cosmetics,Ultimate Coverage 24 Hour Foundation,porcelain,#F6C8A7,83.69141,11.703125,22.59375
BECCA Cosmetics,Ultimate Coverage 24 Hour Foundation,ivory,#F0C4AB,82.24487,12.046875,18.390625
BECCA Cosmetics,Ultimate Coverage 24 Hour Foundation,sand,#F2C79D,82.891846,9.484375,26.6875
BECCA Cosmetics,Ultimate Coverage 24 Hour Foundation,cashmere,#DFB38A,75.842285,10.40625,26.890625
BECCA Cosmetics,Ultimate Coverage 24 Hour Foundation,vanilla,#EEC29C,81.28052,10.453125,24.953125
BECCA Cosmetics,Ultimate Coverage 24 Hour Foundation,bisque,#EAB498,77.4353,15.796875,21.765625
BECCA Cosmetics,Ultimate Coverage 24 Hour Foundation,cashew,#DDAD8C,74.21875,13.046875,23.59375
BECCA Cosmetics,Ultimate Coverage 24 Hour Foundation,teak,#E5AE8F,75.32349,15.984375,23.609375
BECCA Cosmetics,Ultimate Coverage 24 Hour Foundation,desert,#E0AE8C,74.75586,13.6875,24.375
BECCA Cosmetics,Ultimate Coverage 24 Hour Foundation,buff,#E1B186,75.48218,11.8125,28.5625
BECCA Cosmetics,Ultimate Coverage 24 Hour Foundation,buttercup,#E2AD7F,74.487305,13.578125,30.984375
BECCA Cosmetics,Ultimate Coverage 24 Hour Foundation,camel,#D59C79,68.90869,16.8125,26.828125
BECCA Cosmetics,Ultimate Coverage 24 Hour Foundation,noisette,#D49971,67.93823,17.203125,29.859375
BECCA Cosmetics,Ultimate Coverage 24 Hour Foundation,pebble,#D8A284,70.88013,16.046875,23.3125
BECCA Cosmetics,Ultimate Coverage 24 Hour Foundation,driftwood,#DBA679,71.96045,13.84375,30.96875
BECCA Cosmetics,Ultimate Coverage 24 Hour Foundation,cassava,#D29B7B,68.38379,16.359375,24.984375
BECCA Cosmetics,Ultimate Coverage 24 Hour Foundation,khaki,#CE9770,66.78467,15.734375,28.765625
BECCA Cosmetics,Ultimate Coverage 24 Hour Foundation,olive,#CC9A70,67.30957,13.296875,29.421875
BECCA Cosmetics,Ultimate Coverage 24 Hour Foundation,hazel,#C38353,60.272217,19.484375,35.84375
BECCA Cosmetics,Ultimate Coverage 24 Hour Foundation,fawn,#AD6D4B,52.093506,22.046875,29.46875
BECCA Cosmetics,Ultimate Coverage 24 Hour Foundation,bamboo,#AA6D46,51.641846,20.359375,31.609375
BECCA Cosmetics,Ultimate Coverage 24 Hour Foundation,tan,#AA7555,53.8208,17.21875,25.984375
BECCA Cosmetics,Ultimate Coverage 24 Hour Foundation,café,#A56949,50.08545,20.734375,27.859375
BECCA Cosmetics,Ultimate Coverage 24 Hour Foundation,sepia,#A36446,48.590088,22.4375,27.625
BECCA Cosmetics,Ultimate Coverage 24 Hour Foundation,amber,#A0633F,47.851562,21.171875,30.5625
BECCA Cosmetics,Ultimate Coverage 24 Hour Foundation,maple,#965837,43.762207,22.5,29.796875
BECCA Cosmetics,Ultimate Coverage 24 Hour Foundation,terracotta,#865034,39.593506,19.90625,25.9375
BECCA Cosmetics,Ultimate Coverage 24 Hour Foundation,cardamom,#79442C,34.64966,20.3125,24.140625
BECCA Cosmetics,Ultimate Coverage 24 Hour Foundation,coconut,#754127,33.251953,19.921875,25.296875
BECCA Cosmetics,Ultimate Coverage 24 Hour Foundation,walnut,#6C3923,29.89502,20.328125,23.34375
BECCA Cosmetics,Ultimate Coverage 24 Hour Foundation,mocha,#74462C,34.436035,16.890625,23.71875
BECCA Cosmetics,Ultimate Coverage 24 Hour Foundation,clove,#7B472E,35.69336,19.59375,24.3125
BECCA Cosmetics,Ultimate Coverage 24 Hour Foundation,truffle,#713E2A,31.976318,20.140625,21.8125
BECCA Cosmetics,Ultimate Coverage 24 Hour Foundation,sienna,#663727,28.552246,19.125,19.046875
BECCA Cosmetics,Ultimate Coverage 24 Hour Foundation,espresso,#643927,28.759766,17.015625,19.234375
BECCA Cosmetics,Ultimate Coverage 24 Hour Foundation,mahogany,#5B332A,25.958252,16.890625,13.4375
BECCA Cosmetics,Ultimate Coverage 24 Hour Foundation,tonka,#5B3429,26.19629,16.15625,14.40625
BECCA Cosmetics,Ultimate Coverage 24 Hour Foundation,cacao,#4F322C,24.005127,12.28125,9.203125
BECCA Cosmetics,Ultimate Coverage 24 Hour Foundation,chestnut,#472D29,21.42334,11.359375,7.484375
Benefit Cosmetics,Hello Happy Flawless Brightening Foundation SPF 15,fair cool,#EACFB7,84.643555,5.71875,15.328125
Benefit Cosmetics,Hello Happy Flawless Brightening Foundation SPF 15,light warm,#F7D3B3,86.68823,7.90625,20.453125
Benefit Cosmetics,Hello Happy Flawless Brightening Foundation SPF 15,light neutral warm,#E9C7A4,82.196045,6.921875,21.921875
Benefit Cosmetics,Hello Happy Flawless Brightening Foundation SPF 15,medium neutral,#D0B099,73.9624,8.078125,16.03125
Benefit Cosmetics,Hello Happy Flawless Brightening Foundation SPF 15,shade   medium neutral warm,#DCB590,76.15967,8.875,24.078125
Benefit Cosmetics,Hello Happy Flawless Brightening Foundation SPF 15,medium warm,#D5A575,71.03882,11.546875,31.765625
Benefit Cosmetics,Hello Happy Flawless Brightening Foundation SPF 15,medium-tan neutral,#C88C3F,62.805176,15.328125,48.96875
Benefit Cosmetics,Hello Happy Flawless Brightening Foundation SPF 15,tan warm,#AB6939,50.64087,22.09375,37.46875
Benefit Cosmetics,Hello Happy Flawless Brightening Foundation SPF 15,deep neutral,#8D5D35,43.78662,15.53125,30.640625
Benefit Cosmetics,Hello Happy Flawless Brightening Foundation SPF 15,deep warm,#914D26,40.29541,25.46875,34.953125
Benefit Cosmetics,Hello Happy Flawless Brightening Foundation SPF 15,dark neutral,#6E452B,33.337402,14.671875,22.78125
Benefit Cosmetics,Hello Happy Flawless Brightening Foundation SPF 15,dark warm,#83503F,39.37378,19.59375,19.03125
Benefit Cosmetics,Hello Happy Velvet Powder Foundation,fair cool,#E3CFB7,84.05151,3.140625,14.40625
Benefit Cosmetics,Hello Happy Velvet Powder Foundation,light neutral,#EDD2B5,85.60791,4.984375,17.765625
Benefit Cosmetics,Hello Happy Velvet Powder Foundation,light neutral warm,#DFC7A5,81.32324,3.265625,20.0625
Benefit Cosmetics,Hello Happy Velvet Powder Foundation,medium neutral,#C7AE98,72.60742,5.5625,14.5625
Benefit Cosmetics,Hello Happy Velvet Powder Foundation,shade   medium neutral warm,#DAB48A,75.61035,7.90625,26.5
Benefit Cosmetics,Hello Happy Velvet Powder Foundation,medium warm,#D0A270,69.70215,10.625,32.59375
Benefit Cosmetics,Hello Happy Velvet Powder Foundation,medium-tan neutral,#C39E68,67.26074,6.625,33.453125
Benefit Cosmetics,Hello Happy Velvet Powder Foundation,tan warm,#B48E69,61.676025,9.265625,25.359375
Benefit Cosmetics,Hello Happy Velvet Powder Foundation,deep neutral,#B78145,58.203125,14.4375,40.34375
Benefit Cosmetics,Hello Happy Velvet Powder Foundation,deep warm,#946542,46.875,15.078125,27.328125
Benefit Cosmetics,Hello Happy Velvet Powder Foundation,dark neutral,#926738,46.99707,12.1875,32.96875
Benefit Cosmetics,Hello Happy Velvet Powder Foundation,dark warm,#7F5739,40.527344,13.125,23.984375
It Cosmetics,CC+ Cream with SPF 50+,fair,#F9EFE3,94.76318,1.359375,6.96875
It Cosmetics,CC+ Cream with SPF 50+,fair light,#FCEBDB,93.83545,3.15625,9.796875
It Cosmetics,CC+ Cream with SPF 50+,light,#FBE6D1,92.30347,3.828125,12.78125
It Cosmetics,CC+ Cream with SPF 50+,light medium,#F6CEAB,85.22339,9.09375,22.609375
It Cosmetics,CC+ Cream with SPF 50+,medium,#EEC7A0,82.57446,8.3125,24.625
It Cosmetics,CC+ Cream with SPF 50+,neutral medium,#F1C09B,81.06079,12.53125,25.234375
It Cosmetics,CC+ Cream with SPF 50+,medium tan,#E0AE86,74.645996,13.0,27.421875
It Cosmetics,CC+ Cream with SPF 50+,neutral tan,#E6A77C,73.40698,18.015625,31.484375
It Cosmetics,CC+ Cream with SPF 50+,tan,#E1965E,68.42041,22.453125,40.8125
It Cosmetics,CC+ Cream with SPF 50+,rich,#C6713E,56.121826,29.34375,42.03125
It Cosmetics,CC+ Cream with SPF 50+,rich honey,#9E502B,42.95044,29.59375,35.75
It Cosmetics,CC+ Cream with SPF 50+,deep,#85412F,35.88257,27.625,24.3125
It Cosmetics,Your Skin But Better Foundation + Skincare,medium neutral,#D9A681,71.899414,13.953125,26.3125
It Cosmetics,Your Skin But Better Foundation + Skincare,fair warm,#FAE6D2,92.24243,3.625,12.171875
It Cosmetics,Your Skin But Better Foundation + Skincare,fair neutral,#E8CCB5,83.69141,6.265625,15.015625
It Cosmetics,Your Skin But Better Foundation + Skincare,light cool,#F4CBA8,84.25903,9.515625,22.8125
It Cosmetics,Your Skin But Better Foundation + Skincare,light neutral,#EAC1A9,80.91431,11.09375,17.515625
It Cosmetics,Your Skin But Better Foundation + Skincare,light warm,#EDC6A1,82.25708,8.578125,23.640625
It Cosmetics,Your Skin But Better Foundation + Skincare,medium cool,#DDB290,75.512695,10.859375,23.21875
It Cosmetics,Your Skin But Better Foundation + Skincare,medium warm,#D7A06F,69.921875,14.453125,33.5625
It Cosmetics,Your Skin But Better Foundation + Skincare,tan neutral,#C1936F,64.4043,12.53125,25.90625
It Cosmetics,Your Skin But Better Foundation + Skincare,tan cool,#CD996C,67.10205,13.859375,31.3125
It Cosmetics,Your Skin But Better Foundation + Skincare,tan warm,#D09868,67.11426,15.25,33.53125
It Cosmetics,Your Skin But Better Foundation + Skincare,rich cool,#AA7451,53.50952,17.390625,27.84375
It Cosmetics,Your Skin But Better Foundation + Skincare,rich warm,#9E6338,47.49756,19.78125,33.9375
It Cosmetics,Your Skin But Better Foundation + Skincare,rich neutral,#9E6E4D,50.5188,15.296875,25.96875
It Cosmetics,Your Skin But Better Foundation + Skincare,deep neutral,#7C4E3A,37.786865,16.984375,19.796875
It Cosmetics,Your Skin But Better Foundation + Skincare,deep cool,#895337,40.7959,19.71875,25.765625
It Cosmetics,Your Skin But Better Foundation + Skincare,deep warm,#73492A,35.03418,14.46875,25.59375
KVD Vegan Beauty,Lock-It Foundation,medium,#D19264,65.72876,18.546875,33.90625
KVD Vegan Beauty,Lock-It Foundation,light,#F9D3B9,86.987305,9.453125,17.765625
KVD Vegan Beauty,Lock-It Foundation,deep,#AA653E,49.63379,24.234375,33.5625
KVD Vegan Beauty,Lock-It Powder Foundation,medium,#D19A71,67.85889,15.4375,29.6875
KVD Vegan Beauty,Lock-It Powder Foundation,fair,#DAC8C0,81.744385,4.9375,6.25
KVD Vegan Beauty,Lock-It Powder Foundation,light,#D6A891,72.387695,13.609375,18.28125
KVD Vegan Beauty,Lock-It Powder Foundation,tan,#C48855,61.61499,17.328125,36.453125
KVD Vegan Beauty,Lock-It Powder Foundation,tan deep,#C68458,60.9375,20.578125,34.0625
KVD Vegan Beauty,Lock-It Powder Foundation,deep,#A4674C,49.523926,21.71875,25.421875
KVD Vegan Beauty,Lock-It Powder Foundation,rich deep,#9D5F48,46.636963,22.90625,23.828125
KVD Vegan Beauty,Lock-It Powder Foundation Refills,medium,#D19A71,67.85889,15.4375,29.6875
KVD Vegan Beauty,Lock-It Powder Foundation Refills,fair,#EDC7B2,82.84302,10.296875,15.484375
KVD Vegan Beauty,Lock-It Powder Foundation Refills,light,#D7A793,72.283936,14.796875,17.0625
KVD Vegan Beauty,Lock-It Powder Foundation Refills,tan,#C48858,61.657715,17.5625,34.921875
KVD Vegan Beauty,Lock-It Powder Foundation Refills,tan deep,#C78459,61.071777,21.078125,33.71875
KVD Vegan Beauty,Lock-It Powder Foundation Refills,deep,#A3684A,49.60327,20.546875,26.625
KVD Vegan Beauty,Lock-It Powder Foundation Refills,rich deep,#9A5E47,45.98999,22.109375,23.5
KVD Vegan Beauty,True Portrait Medium Coverage Shake Foundation,light,#FEE7DB,93.0603,6.078125,8.71875
KVD Vegan Beauty,True Portrait Medium Coverage Shake Foundation,medium,#D6AE7E,73.52295,8.140625,30.0
KVD Vegan Beauty,True Portrait Medium Coverage Shake Foundation,tan,#C18F60,63.15918,13.1875,32.4375
KVD Vegan Beauty,True Portrait Medium Coverage Shake Foundation,deep,#734B35,35.736084,14.265625,19.921875
Lancôme,Teint Idole Ultra Longwear Foundation Stick SPF 21,suede,#AC7A49,55.114746,14.171875,34.265625
Lancôme,Teint Idole Ultra Longwear Foundation Stick SPF 21,ivoire,#E0B390,76.049805,11.5,23.984375
Lancôme,Teint Idole Ultra Longwear Foundation Stick SPF 21,buff,#DEB997,77.471924,8.40625,22.15625
Lancôme,Teint Idole Ultra Longwear Foundation Stick SPF 21,bisque,#E4B68F,77.15454,11.359375,26.09375
Laura Mercier,Flawless Fusion Ultra-Longwear Foundation,cameo,#F3CBA6,84.124756,8.890625,23.671875
Laura Mercier,Flawless Fusion Ultra-Longwear Foundation,shell,#FDCDA6,85.54077,11.640625,25.75
Laura Mercier,Flawless Fusion Ultra-Longwear Foundation,crème,#F8CC9F,84.69849,9.4375,28.171875
Laura Mercier,Flawless Fusion Ultra-Longwear Foundation,vanillé,#F3C9A2,83.56323,9.4375,25.0
Laura Mercier,Flawless Fusion Ultra-Longwear Foundation,ivory,#FCFBFB,98.52905,0.34375,0.125
Laura Mercier,Flawless Fusion Ultra-Longwear Foundation,ecru,#DCB593,76.2146,9.25,22.546875
Laura Mercier,Flawless Fusion Ultra-Longwear Foundation,cashew,#FDFCFB,98.846436,0.171875,0.59375
Laura Mercier,Flawless Fusion Ultra-Longwear Foundation,beige,#F2C79D,82.891846,9.484375,26.6875
Laura Mercier,Flawless Fusion Ultra-Longwear Foundation,bisque,#E8B88D,77.996826,11.640625,28.34375
Laura Mercier,Flawless Fusion Ultra-Longwear Foundation,linen,#F1C8A7,83.22754,9.8125,21.875
Laura Mercier,Flawless Fusion Ultra-Longwear Foundation,macadamia,#EFC79D,82.611084,8.34375,26.265625
Laura Mercier,Flawless Fusion Ultra-Longwear Foundation,butterscotch,#DEAC7E,73.82202,12.40625,30.546875
Laura Mercier,Flawless Fusion Ultra-Longwear Foundation,dune,#EAC7A8,82.36694,7.8125,20.0625
Laura Mercier,Flawless Fusion Ultra-Longwear Foundation,buff,#E8BE99,79.6814,9.875,24.265625
Laura Mercier,Flawless Fusion Ultra-Longwear Foundation,latte,#E5B487,76.62964,11.90625,29.625
Laura Mercier,Flawless Fusion Ultra-Longwear Foundation,honey,#FCFCFB,98.7793,-0.15625,0.484375
Laura Mercier,Flawless Fusion Ultra-Longwear Foundation,dusk,#DDBD99,78.411865,6.15625,22.375
Laura Mercier,Flawless Fusion Ultra-Longwear Foundation,golden,#EBBC91,79.3396,11.15625,28.078125
Laura Mercier,Flawless Fusion Ultra-Longwear Foundation,praline,#AD7135,52.770996,18.265625,41.953125
Laura Mercier,Flawless Fusion Ultra-Longwear Foundation,suntan,#DEB48A,75.99487,9.484375,27.078125
Laura Mercier,Flawless Fusion Ultra-Longwear Foundation,maple,#DA9E66,69.62891,15.9375,37.984375
Laura Mercier,Flawless Fusion Ultra-Longwear Foundation,tawny,#CEA774,70.81299,7.53125,31.890625
Laura Mercier,Flawless Fusion Ultra-Longwear Foundation,chai,#D3A77F,71.502686,10.796875,26.75
Laura Mercier,Flawless Fusion Ultra-Longwear Foundation,nutmeg,#A86738,49.761963,21.859375,36.890625
Laura Mercier,Flawless Fusion Ultra-Longwear Foundation,pecan,#AD7348,53.49121,18.4375,32.859375
Laura Mercier,Flawless Fusion Ultra-Longwear Foundation,hazelnut,#AE713E,52.996826,19.25,37.65625
Laura Mercier,Flawless Fusion Ultra-Longwear Foundation,amber,#B3763B,54.797363,18.4375,41.40625
Laura Mercier,Flawless Fusion Ultra-Longwear Foundation,truffle,#8C5032,40.405273,22.375,28.265625
Laura Mercier,Flawless Fusion Ultra-Longwear Foundation,espresso,#865439,40.667725,18.0,24.359375
Laura Mercier,Flawless Fusion Ultra-Longwear Foundation,ganache,#8E6139,44.976807,13.96875,29.890625
Laura Mercier,Flawless Lumière Radiance-Perfecting Foundation,cameo,#EAB48D,77.23389,14.53125,27.34375
Laura Mercier,Flawless Lumière Radiance-Perfecting Foundation,shell,#E9B684,77.45972,12.125,32.375
Laura Mercier,Flawless Lumière Radiance-Perfecting Foundation,crème,#E4B684,76.96533,10.140625,31.625
Laura Mercier,Flawless Lumière Radiance-Perfecting Foundation,vanillé,#ECC193,80.68848,9.15625,28.84375
Laura Mercier,Flawless Lumière Radiance-Perfecting Foundation,ivory,#EBC294,80.85327,8.359375,28.53125
Laura Mercier,Flawless Lumière Radiance-Perfecting Foundation,ecru,#E0B288,75.65918,11.109375,27.71875
Laura Mercier,Flawless Lumière Radiance-Perfecting Foundation,cashew,#DCB286,75.23804,9.296875,28.140625
Laura Mercier,Flawless Lumière Radiance-Perfecting Foundation,beige,#E9C197,80.47485,8.4375,26.421875
Laura Mercier,Flawless Lumière Radiance-Perfecting Foundation,bisque,#DC9E6B,69.921875,17.1875,35.765625
Laura Mercier,Flawless Lumière Radiance-Perfecting Foundation,linen,#D99B67,68.81714,17.21875,36.421875
Laura Mercier,Flawless Lumière Radiance-Perfecting Foundation,macadamia,#E0B686,76.61133,8.765625,30.046875
Laura Mercier,Flawless Lumière Radiance-Perfecting Foundation,butterscotch,#DD9F65,70.184326,16.546875,39.25
Laura Mercier,Flawless Lumière Radiance-Perfecting Foundation,dune,#E0A269,71.28296,16.5,38.625
Laura Mercier,Flawless Lumière Radiance-Perfecting Foundation,buff,#D6A679,71.447754,11.828125,30.203125
Laura Mercier,Flawless Lumière Radiance-Perfecting Foundation,latte,#E3B17E,75.54932,11.75,32.90625
Laura Mercier,Flawless Lumière Radiance-Perfecting Foundation,honey,#DCA778,72.29004,13.609375,31.953125
Laura Mercier,Flawless Lumière Radiance-Perfecting Foundation,dusk,#E2B180,75.476074,11.546875,31.75
Laura Mercier,Flawless Lumière Radiance-Perfecting Foundation,golden,#D79654,67.144775,17.59375,44.109375
Laura Mercier,Flawless Lumière Radiance-Perfecting Foundation,praline,#C88C5B,63.128662,17.3125,35.234375
Laura Mercier,Flawless Lumière Radiance-Perfecting Foundation,suntan,#D5955D,66.796875,17.984375,39.03125
Laura Mercier,Flawless Lumière Radiance-Perfecting Foundation,maple,#D3935B,66.06445,18.078125,39.125
Laura Mercier,Flawless Lumière Radiance-Perfecting Foundation,tawny,#CA9B6B,67.266846,11.453125,32.0
Laura Mercier,Flawless Lumière Radiance-Perfecting Foundation,chai,#D99C63,69.000244,16.359375,38.734375
Laura Mercier,Flawless Lumière Radiance-Perfecting Foundation,nutmeg,#B16A3B,51.690674,24.234375,37.8125
Laura Mercier,Flawless Lumière Radiance-Perfecting Foundation,pecan,#C3834D,60.198975,19.03125,38.90625
Laura Mercier,Flawless Lumière Radiance-Perfecting Foundation,hazelnut,#B2713C,53.479004,20.84375,39.375
Laura Mercier,Flawless Lumière Radiance-Perfecting Foundation,amber,#C38851,61.450195,16.578125,38.328125
Laura Mercier,Flawless Lumière Radiance-Perfecting Foundation,truffle,#7E4E38,38.079834,17.890625,21.453125
Laura Mercier,Flawless Lumière Radiance-Perfecting Foundation,espresso,#784A37,36.175537,17.3125,19.421875
Laura Mercier,Flawless Lumière Radiance-Perfecting Foundation,ganache,#995C2F,45.03784,20.984375,35.75
NARS,Natural Radiant Longwear Foundation,oslo,#FDD0B9,86.6272,12.484375,17.3125
NARS,Natural Radiant Longwear Foundation,siberia,#F6DCB8,88.90991,3.578125,20.921875
NARS,Natural Radiant Longwear Foundation,mont blanc,#F0C5A2,82.31201,10.375,23.234375
NARS,Natural Radiant Longwear Foundation,yukon,#EDC3AA,81.70776,11.3125,18.125
NARS,Natural Radiant Longwear Foundation,gobi,#F3CDA6,84.61304,7.84375,24.328125
NARS,Natural Radiant Longwear Foundation,salzburg,#FCCB9A,84.75342,10.921875,30.90625
NARS,Natural Radiant Longwear Foundation,deauville,#F3C098,81.20117,12.953125,27.046875
NARS,Natural Radiant Longwear Foundation,vienna,#EAC29F,80.963135,9.28125,22.875
NARS,Natural Radiant Longwear Foundation,fiji,#E9BF93,79.91333,9.03125,27.765625
NARS,Natural Radiant Longwear Foundation,punjab,#E7BA93,78.497314,10.875,25.828125
NARS,Natural Radiant Longwear Foundation,patagonia,#E5B794,77.58789,11.8125,24.03125
NARS,Natural Radiant Longwear Foundation,vallauris,#E2AF8C,75.201416,13.9375,25.0
NARS,Natural Radiant Longwear Foundation,santa fe,#E6B98C,78.03345,10.21875,28.875
NARS,Natural Radiant Longwear Foundation,sahel,#EAB789,77.88086,12.515625,30.328125
NARS,Natural Radiant Longwear Foundation,stromboli,#E2B47F,76.19629,9.859375,33.203125
NARS,Natural Radiant Longwear Foundation,vanuatu,#E4AE7C,74.87793,13.5,33.359375
NARS,Natural Radiant Longwear Foundation,barcelona,#DEB184,75.146484,10.40625,29.125
NARS,Natural Radiant Longwear Foundation,valencia,#E6A971,73.71826,15.921875,37.671875
NARS,Natural Radiant Longwear Foundation,aruba,#DDAD7D,73.94409,11.328125,31.484375
NARS,Natural Radiant Longwear Foundation,syracuse,#D5A672,71.23413,10.71875,33.625
NARS,Natural Radiant Longwear Foundation,tahoe,#D69D66,68.95752,14.84375,37.046875
NARS,Natural Radiant Longwear Foundation,moorea,#CB975E,66.18652,12.828125,37.53125
NARS,Natural Radiant Longwear Foundation,huahine,#D2986B,67.38281,16.34375,32.3125
NARS,Natural Radiant Longwear Foundation,cadiz,#D59968,67.907715,16.75,34.65625
NARS,Natural Radiant Longwear Foundation,caracas,#C48A55,62.109375,16.234375,37.046875
NARS,Natural Radiant Longwear Foundation,belem,#C88254,60.650635,22.1875,35.890625
NARS,Natural Radiant Longwear Foundation,macao,#B8783A,55.877686,19.421875,43.28125
NARS,Natural Radiant Longwear Foundation,marquises,#B67535,54.870605,19.9375,44.53125
NARS,Natural Radiant Longwear Foundation,manaus,#9F6538,48.114014,19.09375,34.6875
NARS,Natural Radiant Longwear Foundation,new caledonia,#A96B31,50.775146,19.640625,41.625
NARS,Natural Radiant Longwear Foundation,iguacu,#956241,46.221924,17.15625,27.109375
NARS,Natural Radiant Longwear Foundation,namibia,#956241,46.221924,17.15625,27.109375
NARS,Natural Radiant Longwear Foundation,zambie,#794E2F,37.200928,14.625,25.5
NARS,Natural Radiant Longwear Foundation,mali,#764428,34.155273,18.65625,25.828125
NARS,Sheer Glow Foundation,caracas,#C88851,62.03003,18.6875,39.15625
NARS,Sheer Glow Foundation,siberia,#F6DCB8,88.90991,3.578125,20.921875
NARS,Sheer Glow Foundation,oslo,#EDC9B3,83.34961,9.390625,15.65625
NARS,Sheer Glow Foundation,mont blanc,#FBCAA9,84.68628,12.8125,22.984375
NARS,Sheer Glow Foundation,yukon,#EDC3AA,81.70776,11.3125,18.125
NARS,Sheer Glow Foundation,gobi,#FBD6AC,87.646484,6.96875,25.46875
NARS,Sheer Glow Foundation,salzburg,#EEC398,81.451416,9.453125,27.296875
NARS,Sheer Glow Foundation,deauville,#F3C098,81.20117,12.953125,27.046875
NARS,Sheer Glow Foundation,vienna,#EAC29F,80.963135,9.28125,22.875
NARS,Sheer Glow Foundation,fiji,#EFBA88,79.089355,12.796875,32.53125
NARS,Sheer Glow Foundation,punjab,#FEFEFE,99.6582,0.0,0.0
NARS,Sheer Glow Foundation,patagonia,#E3BA96,78.167725,9.6875,23.734375
NARS,Sheer Glow Foundation,vallauris,#ECB287,76.849365,15.71875,30.046875
NARS,Sheer Glow Foundation,santa fe,#E5B997,78.1311,11.109375,23.1875
NARS,Sheer Glow Foundation,sahel,#E6B68A,77.264404,11.578125,28.90625
NARS,Sheer Glow Foundation,stromboli,#E0AD73,74.090576,11.546875,36.96875
NARS,Sheer Glow Foundation,vanuatu,#D6AB7E,72.77832,9.75,29.03125
NARS,Sheer Glow Foundation,barcelona,#E8B28B,76.51367,14.59375,27.40625
NARS,Sheer Glow Foundation,valencia,#D6A46F,70.80078,11.90625,34.65625
NARS,Sheer Glow Foundation,aruba,#CCA57E,70.29419,8.96875,25.546875
NARS,Sheer Glow Foundation,syracuse,#CB8959,62.731934,20.015625,35.890625
NARS,Sheer Glow Foundation,tahoe,#DF934C,67.27905,22.015625,48.453125
NARS,Sheer Glow Foundation,moorea,#FEFEFD,99.62158,-0.25,0.71875
NARS,Sheer Glow Foundation,huahine,#D2986B,67.38281,16.34375,32.3125
NARS,Sheer Glow Foundation,cadiz,#FEFEFD,99.62158,-0.25,0.71875
NARS,Sheer Glow Foundation,belem,#B57549,54.974365,20.796875,34.359375
NARS,Sheer Glow Foundation,macao,#A56A43,50.238037,19.671875,31.390625
NARS,Sheer Glow Foundation,marquises,#B47238,53.930664,20.890625,42.0
NARS,Sheer Glow Foundation,manaus,#A7673A,49.6521,21.578125,35.65625
NARS,Sheer Glow Foundation,new caledonia,#9D5F2E,46.28296,20.984375,37.796875
NARS,Sheer Glow Foundation,iguacu,#805133,39.019775,16.578125,25.625
NARS,Sheer Glow Foundation,namibia,#955A38,44.128418,20.984375,29.640625
NARS,Sheer Glow Foundation,zambie,#915737,42.84668,20.90625,28.515625
NARS,Sheer Glow Foundation,mali,#824A25,37.384033,20.5625,31.671875
NUDESTIX,Tinted Cover Foundation,nude,#F3DFD7,90.06958,5.515625,6.375
Perricone MD,No Makeup Foundation Serum Broad Spectrum SPF 20,nude,#C49268,64.35547,13.5625,29.71875
Perricone MD,No Makeup Foundation Serum Broad Spectrum SPF 20,porcelain,#EEC0A9,81.048584,13.125,17.765625
Perricone MD,No Makeup Foundation Serum Broad Spectrum SPF 20,ivory,#DAAA86,73.07129,12.765625,25.21875
Perricone MD,No Makeup Foundation Serum Broad Spectrum SPF 20,buff,#C6987C,66.40015,13.3125,21.5625
Perricone MD,No Makeup Foundation Serum Broad Spectrum SPF 20,beige,#C39370,64.63013,13.453125,25.703125
Perricone MD,No Makeup Foundation Serum Broad Spectrum SPF 20,golden,#D39871,67.59033,17.328125,29.390625
Perricone MD,No Makeup Foundation Serum Broad Spectrum SPF 20,tan,#B47A54,56.219482,18.53125,29.84375
Perricone MD,No Makeup Foundation Serum Broad Spectrum SPF 20,rich,#8B5026,40.11841,21.15625,34.5
Tarte,Amazonian Clay Full Coverage Airbrush Foundation,tan sand,#9D6338,47.369385,19.34375,33.75
Tarte,Amazonian Clay Full Coverage Airbrush Foundation,fair-light neutral,#E6C191,80.09033,6.578125,29.0
Tarte,Amazonian Clay Full Coverage Airbrush Foundation,light-medium neutral,#D5A174,70.03784,13.59375,31.0
Tarte,Amazonian Clay Full Coverage Airbrush Foundation,light-medium beige,#DA9A72,68.85376,19.1875,30.640625
Tarte,Amazonian Clay Full Coverage Airbrush Foundation,medium neutral,#D19F7B,69.244385,13.796875,26.125
Tarte,Amazonian Clay Full Coverage Airbrush Foundation,medium beige,#D79C77,69.08569,17.40625,28.1875
Tarte,Amazonian Clay Full Coverage Airbrush Foundation,light sand,#E1B580,76.361084,9.046875,32.875
Tarte,Amazonian Clay Full Coverage Foundation SPF 15,fair-light beige,#E3AC7F,74.35303,14.5,30.8125
Tarte,Amazonian Clay Full Coverage Foundation SPF 15,porcelain beige,#F4C99C,83.54492,9.109375,28.125
Tarte,Amazonian Clay Full Coverage Foundation SPF 15,fair sand,#F8C996,83.81958,9.96875,31.65625
Tarte,Amazonian Clay Full Coverage Foundation SPF 15,fair beige,#F6CC9D,84.47876,8.4375,28.890625
